"APPLNO","COID","BRANCHID","CLIENTID","APPLCS","STATUS","APPLDT","OFFICER","MKTASST","REMARKS","DECDT","APVLDT","AUDITKY","DOSRI","ECOACT","INDCS","SECURED","FINASS","LOCKED","APPLTP","PURPOSE","EFFYLD","DOSRIA","SECUREDP","INTCTR","INDTP","CREDTP","COLLTP","INTYLD","USEREY","DIEY","SMCEY","OCEY","MSEY","MSDSEY","IRRT","MI1","MI2","MI3","MI4","MI5","TRANTP","PURPOSE2","REJRSN","LOANTP","REJREM","FAPVLDT","APPLDT2","APPLTM","FAPVLTM","APVLTM","APVREM","PENRSN","FACNO","DEDTO","RENTAG","DEFTAG","DEFREM","WLTAG","WLTAGBY","WLTAGDT","CLIENTUPDATE","TEMPID","IRR","RATETP","RENTP","PURPOSE3","FSTPRCSS","FPDT","FPTM","FSTPRCSSVER","FPVERPDT","FPVERPTM","FPVERBY","APPLBRANCH","ACCTCLS","CLSTP","DOCCOMPDT","DOCCOMPTM","VOTEDATE","VOTETIME","CI","CLIENTID","COID","COLID","YRMODEL","MOTORNO","SERIALNO","REGCERTNO","REGEXPDT","INSCRD","INSCNO","PAGENO","VOLUMENO","FILENO","APPSLVAL","APPSLDT","LOANVAL","VCOLTP","PLATENO","MVRNO","BRAND","COLOR","SERIES","ENTRYNO","NOTDT","NOTARY","NOTPL","REGDEED","DOCNO","BOOKNO","COLLTAG","ROWNER","ENGINETP","TRANSMISSION","LTOVERIFICATION","ORCRVER","CLIENTID","COID","COLID","COLTP","COLDS","SECAMT","APPSLVAL","APPSLDT","LOANVAL","ASSAMT","AUDITKY","STARTDT","MATDT","PURDT","STATUS","ENCODEDT","ENCODETM","COMPDT","COMPTM","SELLER","ACTDESC","REMARKS","COLID","APPLNO","CLIENTID","ASSGNDT","ASSGNTM","ASSIGNBY","SOURCEID","COLID","SOURCE","AMOUNT","REMARKS","CLIENTID"
"5000045259","FTC","100 ","2000052868","A","AVL","23-Dec-2021 12:00:00 AM","MSONIGA     ","LPUNSALAN   ","RECON- TO INCLUDE REAL ESTATE PROP IN THE ASSET PORTION
SPECIAL FLEXI RATE OPTION 2
RF 7%;  NO DI;  SI 7%                                                                                                                                                 ","04-Jan-2022 12:00:00 AM","04-Jan-2022 12:00:00 AM","X00002539226 ","0","E10     ","MIC","0","0","18","4       ","","20.48","","","58","","","","20.48","20.48","20.48","20.48","20.48","20.48","20.48","0","0","0","0","0","0","2","PER         ","","FIN         ","","04-Jan-2022 12:00:00 AM","23-Dec-2021 12:00:00 AM","15:39:08","10:07:25","13:34:47","MOTHER IN THE USA, CONFIRMS THAT SHE WILL PAY FOR THE LOAN AMORTIZATION
WITHIN EMA/ELA
NDP ON LOAN WITH PAG-IBIG AND AUTO LOAN FROM PRIMARY FINANCE
RECEIVING REMITTANCE FOR 11 YRS FROM MOTHER
APPLIED AMT IS 69.27% OF APPRAISED VALUE ONLY
                ","","","","N","","","","","","","","32.911","SFR            ","","TO ACQUIRE UNIT COLLATERAL                                                                                                                                                                              ","0","","","0","","","","2         ","","","28-Dec-2021 12:00:00 AM","09:35:03  ","","","24.42","2000052868","FTC","JTFRS13P600043216             ","2016","2KDA886730                    ","JTFRS13P600043216             ","0002476964     ","13-Jan-2022    ","320000000015307","2022000067","86","0","0","","","","","MCV8464 ","120100000173577               ","TOY001  ","SILVER METALLIC          ","2022    ","0       ","12-Jan-2022 12:00:00 AM","EDGARDO G. VILLARIN                     ","CABANATUAN CITY                         ","NUEVA ECIJA SOUTH                       ","425     ","114     ","N","JAYA WINSTON Q CONTRERAS                                    ","DSL       ","AUTO      ","HAS NO LTO APPREHENSION, HAS NO LTO ALARM VIA LTO 2600
REGISTERED LAST 12/24/21                                                                                                                                                                                                                                                                                                                                 ","1","2000052868","FTC","JTFRS13P600043216             ","V","TOYOTA HIACE GL GRANDI        ","960000","960000","17-Feb-2022 12:00:00 AM","768000","0","X00002539781 ","","","","COM","29-Dec-2021 12:00:00 AM","13:33:38    ","03-Jan-2022 12:00:00 AM","12:58:08    ","N/A                                                                                                                                                                                                     ","TOYOTA HIACE GL GRANDI                                                                                                                                                                                  ","N/A                                                                                                                                                                                                     ","JTFRS13P600043216             ","5000045259","2000052868","29-Dec-2021 12:00:00 AM","13:37:00","JYYALUNG            ","1617","JTFRS13P600043216             ","TOTZ CARS                                                                                           ","960000","N/A                                                                                                                                                                                                     ","2000052868"
"5000045259","FTC","100 ","2000052868","A","AVL","23-Dec-2021 12:00:00 AM","MSONIGA     ","LPUNSALAN   ","RECON- TO INCLUDE REAL ESTATE PROP IN THE ASSET PORTION
SPECIAL FLEXI RATE OPTION 2
RF 7%;  NO DI;  SI 7%                                                                                                                                                 ","04-Jan-2022 12:00:00 AM","04-Jan-2022 12:00:00 AM","X00002539226 ","0","E10     ","MIC","0","0","18","4       ","","20.48","","","58","","","","20.48","20.48","20.48","20.48","20.48","20.48","20.48","0","0","0","0","0","0","2","PER         ","","FIN         ","","04-Jan-2022 12:00:00 AM","23-Dec-2021 12:00:00 AM","15:39:08","10:07:25","13:34:47","MOTHER IN THE USA, CONFIRMS THAT SHE WILL PAY FOR THE LOAN AMORTIZATION
WITHIN EMA/ELA
NDP ON LOAN WITH PAG-IBIG AND AUTO LOAN FROM PRIMARY FINANCE
RECEIVING REMITTANCE FOR 11 YRS FROM MOTHER
APPLIED AMT IS 69.27% OF APPRAISED VALUE ONLY
                ","","","","N","","","","","","","","32.911","SFR            ","","TO ACQUIRE UNIT COLLATERAL                                                                                                                                                                              ","0","","","0","","","","2         ","","","28-Dec-2021 12:00:00 AM","09:35:03  ","","","24.42","2000052868","FTC","JTFRS13P600043216             ","2016","2KDA886730                    ","JTFRS13P600043216             ","0002476964     ","13-Jan-2022    ","320000000015307","2022000067","86","0","0","","","","","MCV8464 ","120100000173577               ","TOY001  ","SILVER METALLIC          ","2022    ","0       ","12-Jan-2022 12:00:00 AM","EDGARDO G. VILLARIN                     ","CABANATUAN CITY                         ","NUEVA ECIJA SOUTH                       ","425     ","114     ","N","JAYA WINSTON Q CONTRERAS                                    ","DSL       ","AUTO      ","HAS NO LTO APPREHENSION, HAS NO LTO ALARM VIA LTO 2600
REGISTERED LAST 12/24/21                                                                                                                                                                                                                                                                                                                                 ","1","2000052868","FTC","JTFRS13P600043216             ","V","TOYOTA HIACE GL GRANDI        ","960000","960000","17-Feb-2022 12:00:00 AM","768000","0","X00002539781 ","","","","COM","29-Dec-2021 12:00:00 AM","13:33:38    ","03-Jan-2022 12:00:00 AM","12:58:08    ","N/A                                                                                                                                                                                                     ","TOYOTA HIACE GL GRANDI                                                                                                                                                                                  ","N/A                                                                                                                                                                                                     ","JTFRS13P600043216             ","5000045259","2000052868","29-Dec-2021 12:00:00 AM","13:37:00","JYYALUNG            ","1619","JTFRS13P600043216             ","RANELL LIWANAG                                                                                      ","960000","N/A                                                                                                                                                                                                     ","2000052868"
"5000045260","FTC","100 ","2000048046","A","AVL","27-Dec-2021 12:00:00 AM","MSONIGA     ","CRONQUILLO  ","RENEWAL DIFF COLA
DEALER ACCT
SPECIAL FLEXI RATE, OPTION 2
SI/DI 7%
RF 7%
APV TO PEN DUE TO CORRECTION OF UNIT TYPE AND PLATE NUMBER                                                                                                                      ","28-Dec-2021 12:00:00 AM","28-Dec-2021 12:00:00 AM","X00002539436 ","0","9999    ","SMA","0","0","18","4       ","","20.479","","","58","","","","20.479","20.479","20.479","20.479","20.479","20.479","20.479","0","0","0","0","0","0","2","PER         ","","FIN         ","","28-Dec-2021 12:00:00 AM","27-Dec-2021 12:00:00 AM","10:18:13","08:40:36","10:15:21","APV TO PEN DUE TO CORRECTION COLLATERAL DESCRIPTION
DOUBLE ACCOUNT
RENEWAL WITH PAYMENT HISTORY RATING OF AA
WITHIN EMA/ELA
NDP ON LOANS FROM OTHER FINANCING COMPANIES
LICENSED ARCHITECT                                                                    ","","","","R","","","","","","","","32.909","SFR            ","4              ","N/A                                                                                                                                                                                                     ","0","","","0","","","","1         ","","","27-Dec-2021 12:00:00 AM","11:54:15  ","","","24.42","2000048046","FTC","MNCLMFF80HW776381             ","2018","P4AT2519134                   ","MNCLMFF80HW776381             ","390745331      ","13-Jan-2022    ","2155234981     ","2022000072","65","0","0","","","","","CAH5792 ","0301-00000558214              ","FOR001  ","COOL WHITE               ","2022    ","0       ","07-Jan-2022 12:00:00 AM","EDGARDO G. VILLARIN                     ","CABANATUAN CITY                         ","NUEVA ECIJA SOUTH                       ","318     ","114     ","N","JAME VINCENT DELA CRUZ SECRETARIO                           ","DSL       ","AUTO      ","REG LAST 04/12/2021 HAS NO LTO APPREH/ALARM VIA LTO 2600
AUTHENTICITY OF OR/CR WAS VERIFIED THRU LTO BALOC                                                                                                                                                                                                                                                                                                      ","1","2000048046","FTC","MNCLMFF80HW776381             ","V","FORD RANGER DBL 2.2L          ","715000","715000","28-Jan-2022 12:00:00 AM","572000","0","X00002539456 ","","","","COM","27-Dec-2021 12:00:00 AM","11:46:16    ","27-Dec-2021 12:00:00 AM","15:06:29    ","GBC USED CARS                                                                                                                                                                                           ","FORD RANGER FX4                                                                                                                                                                                         ","NOTE: LESS 5K W/ DENT ON RIGHT SIDE RUNNING BOARD                                                                                                                                                       ","MNCLMFF80HW776381             ","5000045260","2000048046","27-Dec-2021 12:00:00 AM","11:48:15","AJUANANI            ","1607","MNCLMFF80HW776381             ","PRICE INDEX                                                                                         ","720000","N/A                                                                                                                                                                                                     ","2000048046"
"5000045260","FTC","100 ","2000048046","A","AVL","27-Dec-2021 12:00:00 AM","MSONIGA     ","CRONQUILLO  ","RENEWAL DIFF COLA
DEALER ACCT
SPECIAL FLEXI RATE, OPTION 2
SI/DI 7%
RF 7%
APV TO PEN DUE TO CORRECTION OF UNIT TYPE AND PLATE NUMBER                                                                                                                      ","28-Dec-2021 12:00:00 AM","28-Dec-2021 12:00:00 AM","X00002539436 ","0","9999    ","SMA","0","0","18","4       ","","20.479","","","58","","","","20.479","20.479","20.479","20.479","20.479","20.479","20.479","0","0","0","0","0","0","2","PER         ","","FIN         ","","28-Dec-2021 12:00:00 AM","27-Dec-2021 12:00:00 AM","10:18:13","08:40:36","10:15:21","APV TO PEN DUE TO CORRECTION COLLATERAL DESCRIPTION
DOUBLE ACCOUNT
RENEWAL WITH PAYMENT HISTORY RATING OF AA
WITHIN EMA/ELA
NDP ON LOANS FROM OTHER FINANCING COMPANIES
LICENSED ARCHITECT                                                                    ","","","","R","","","","","","","","32.909","SFR            ","4              ","N/A                                                                                                                                                                                                     ","0","","","0","","","","1         ","","","27-Dec-2021 12:00:00 AM","11:54:15  ","","","24.42","2000048046","FTC","MNCLMFF80HW776381             ","2018","P4AT2519134                   ","MNCLMFF80HW776381             ","390745331      ","13-Jan-2022    ","2155234981     ","2022000072","65","0","0","","","","","CAH5792 ","0301-00000558214              ","FOR001  ","COOL WHITE               ","2022    ","0       ","07-Jan-2022 12:00:00 AM","EDGARDO G. VILLARIN                     ","CABANATUAN CITY                         ","NUEVA ECIJA SOUTH                       ","318     ","114     ","N","JAME VINCENT DELA CRUZ SECRETARIO                           ","DSL       ","AUTO      ","REG LAST 04/12/2021 HAS NO LTO APPREH/ALARM VIA LTO 2600
AUTHENTICITY OF OR/CR WAS VERIFIED THRU LTO BALOC                                                                                                                                                                                                                                                                                                      ","1","2000048046","FTC","MNCLMFF80HW776381             ","V","FORD RANGER DBL 2.2L          ","715000","715000","28-Jan-2022 12:00:00 AM","572000","0","X00002539456 ","","","","COM","27-Dec-2021 12:00:00 AM","11:46:16    ","27-Dec-2021 12:00:00 AM","15:06:29    ","GBC USED CARS                                                                                                                                                                                           ","FORD RANGER FX4                                                                                                                                                                                         ","NOTE: LESS 5K W/ DENT ON RIGHT SIDE RUNNING BOARD                                                                                                                                                       ","MNCLMFF80HW776381             ","5000045260","2000048046","27-Dec-2021 12:00:00 AM","11:48:15","AJUANANI            ","1608","MNCLMFF80HW776381             ","SELLING PRICE                                                                                       ","828000","N/A                                                                                                                                                                                                     ","2000048046"
"5000045261","FTC","100 ","2000052872","A","REJ","27-Dec-2021 12:00:00 AM","CRECOM      ","FCARREON    ","RECONSIDERED-ININ & RFC DID NOT DISCLOSE INFO/CLIENT  REQUESTED FOR LEDGER &
 CERTIFICATION FR RFC /GOOD ACCT W NO DELAY/RECOMMENDED FOR LOAN VALUE ONLY TO BE WITHIN EMA
SPECIAL FLEXI RATE OPTION 1
RF 7%, SI 8%                                        ","24-Jan-2022 12:00:00 AM","24-Jan-2022 12:00:00 AM","X00002539513 ","0","E2      ","MIC","0","0","0","4       ","","21.673","","","62","","","","21.673","21.673","21.673","21.673","21.673","21.673","21.673","0","0","0","0","0","0","2","PER         ","INI         ","FIN         ","-Income would not be sufficient to sustain the
amortization. - experience in rfc only has 10k
monthly amortization. -with expecting additional
expense for a child.                                                                                           ","24-Jan-2022 12:00:00 AM","27-Dec-2021 12:00:00 AM","14:43:45","10:35:16","","","","","","N","","","","","","","","36.229","SFR            ","","TO ACQUIRE UNIT COLLATERAL                                                                                                                                                                              ","0","","","0","","","","4         ","","","31-Dec-2021 12:00:00 AM","09:58:56  ","","","26.21","2000052872","FTC","MHYNC22S0LJ102514             ","2019","K15BT1036855                  ","MHYNC22S0LJ102514             ","363118033      ","","1734828093     ","0","0","0","0","","","","","KAD3147 ","100100000455447               ","SUZ001  ","RED                      ","N/A     ","0       ","","N/A                                     ","N/A                                     ","N/A                                     ","N/A     ","N/A     ","N","MARIJUN LABRADO PERJES                                      ","GAS       ","AUTO      ","HAS NO LTO APPREHENSION, HAS NO LTO ALARM VIA LTO 2600
REGISTERED LAST 09/30/2019                                                                                                                                                                                                                                                                                                                               ","1","2000052872","FTC","MHYNC22S0LJ102514             ","V","SUZUKI ERTIGA 1.5-GL-A        ","546000","546000","03-Jan-2022 12:00:00 AM","436800","0","X00002540479 ","","","","COM","03-Jan-2022 12:00:00 AM","15:33:26    ","04-Jan-2022 12:00:00 AM","15:04:41    ","N/A                                                                                                                                                                                                     ","SUZUKI ERTIGA 1.5-GL-A WAGON                                                                                                                                                                            ","N/A                                                                                                                                                                                                     ","MHYNC22S0LJ102514             ","5000045261","2000052872","03-Jan-2022 12:00:00 AM","15:35:46","JYYALUNG            ","1634","MHYNC22S0LJ102514             ","P.INDEX                                                                                             ","546000","N/A                                                                                                                                                                                                     ","2000052872"
"5000045261","FTC","100 ","2000052872","A","REJ","27-Dec-2021 12:00:00 AM","CRECOM      ","FCARREON    ","RECONSIDERED-ININ & RFC DID NOT DISCLOSE INFO/CLIENT  REQUESTED FOR LEDGER &
 CERTIFICATION FR RFC /GOOD ACCT W NO DELAY/RECOMMENDED FOR LOAN VALUE ONLY TO BE WITHIN EMA
SPECIAL FLEXI RATE OPTION 1
RF 7%, SI 8%                                        ","24-Jan-2022 12:00:00 AM","24-Jan-2022 12:00:00 AM","X00002539513 ","0","E2      ","MIC","0","0","0","4       ","","21.673","","","62","","","","21.673","21.673","21.673","21.673","21.673","21.673","21.673","0","0","0","0","0","0","2","PER         ","INI         ","FIN         ","-Income would not be sufficient to sustain the
amortization. - experience in rfc only has 10k
monthly amortization. -with expecting additional
expense for a child.                                                                                           ","24-Jan-2022 12:00:00 AM","27-Dec-2021 12:00:00 AM","14:43:45","10:35:16","","","","","","N","","","","","","","","36.229","SFR            ","","TO ACQUIRE UNIT COLLATERAL                                                                                                                                                                              ","0","","","0","","","","4         ","","","31-Dec-2021 12:00:00 AM","09:58:56  ","","","26.21","2000052872","FTC","MHYNC22S0LJ102514             ","2019","K15BT1036855                  ","MHYNC22S0LJ102514             ","363118033      ","","1734828093     ","0","0","0","0","","","","","KAD3147 ","100100000455447               ","SUZ001  ","RED                      ","N/A     ","0       ","","N/A                                     ","N/A                                     ","N/A                                     ","N/A     ","N/A     ","N","MARIJUN LABRADO PERJES                                      ","GAS       ","AUTO      ","HAS NO LTO APPREHENSION, HAS NO LTO ALARM VIA LTO 2600
REGISTERED LAST 09/30/2019                                                                                                                                                                                                                                                                                                                               ","1","2000052872","FTC","MHYNC22S0LJ102514             ","V","SUZUKI ERTIGA 1.5-GL-A        ","546000","546000","03-Jan-2022 12:00:00 AM","436800","0","X00002540479 ","","","","COM","03-Jan-2022 12:00:00 AM","15:33:26    ","04-Jan-2022 12:00:00 AM","15:04:41    ","N/A                                                                                                                                                                                                     ","SUZUKI ERTIGA 1.5-GL-A WAGON                                                                                                                                                                            ","N/A                                                                                                                                                                                                     ","MHYNC22S0LJ102514             ","5000045261","2000052872","03-Jan-2022 12:00:00 AM","15:35:46","JYYALUNG            ","1635","MHYNC22S0LJ102514             ","SELLING PRICE                                                                                       ","670000","N/A                                                                                                                                                                                                     ","2000052872"
"5000045262","FTC","100 ","2000051820","A","AVL","28-Dec-2021 12:00:00 AM","MSONIGA     ","CRONQUILLO  ","DEALER ACCT
SPECIAL FLEXI RATE, OPTION 3
SI/DI 5%
RF 7%
W/ ADDT'L 10%  ON APPRAISED VALUE APV. BY THE CHIEF APPRAISER
REQS. ADDTL. 10% TO THE APPROVER TO HAVE THE LOANABLE AMT OF 624K
APV TO PEN DUE TO CORRECTION OF UNIT DESCRIPTION                  ","03-Jan-2022 12:00:00 AM","03-Jan-2022 12:00:00 AM","X00002539620 ","0","2350    ","MIC","0","0","18","4       ","","19.788","","","53","","","","19.788","19.788","19.788","19.788","19.788","19.788","19.788","0","0","0","0","0","0","2","BUS         ","","FIN         ","","03-Jan-2022 12:00:00 AM","28-Dec-2021 12:00:00 AM","13:37:58","09:04:45","13:40:18","APV TO PEN DUE TO CORRECTION OF COLLA DESCRIPTION
PV/UNAVAILED ACCT - JANUARY 2021
VALUED CLIENT OF ORIX METRO WITH NO DELAYED IN PAYMENT
WITHIN EMA/ELA
GOOD FINANCIAL RATIOS
NBE ON CHECKING ACCTS WITH LOW7 ADB
BUSINESS IS 11YRS                          ","","","","N","","","","","","","","28.864","SFR            ","","N/A                                                                                                                                                                                                     ","0","","","0","","","","1         ","","","29-Dec-2021 12:00:00 AM","10:59:35  ","","","22.6","2000051820","FTC","PAEL65NYLKB000060             ","2020","4N14UAA5971                   ","PAEL65NYLKB000060             ","0              ","","1815533893     ","0","0","0","0","","","","","IAC7267 ","0101-00000789232              ","MIT001  ","WHITE                    ","N/A     ","0       ","","N/A                                     ","N/A                                     ","N/A                                     ","N/A     ","N/A     ","N","VIRGIE OLIVEROS NAPAMO                                      ","DSL       ","MNL       ","HAS NO LTO APPREHENSION / HAS NO LTO ALARM / LAST 02/05/2020 VERIFY VIA  LTO 2600                                                                                                                                                                                                                                                                                                                               ","1","2000051820","FTC","PAEL65NYLKB000060             ","V","MITSUBISHI  L300 C/C 2.2D M   ","715000","715000","29-Dec-2021 12:00:00 AM","572000","0","X00002539653 ","","","","COM","28-Dec-2021 12:00:00 AM","16:18:41    ","29-Dec-2021 12:00:00 AM","15:10:59    ","N/A                                                                                                                                                                                                     ","MITSUBISHI L300 C/C 2.2D M FB BODY                                                                                                                                                                      ","WITH APV 10% INC. FROM CHIEF APPRAISER                                                                                                                                                                  ","PAEL65NYLKB000060             ","5000045262","2000051820","28-Dec-2021 12:00:00 AM","16:23:44","CAGUILAR            ","1611","PAEL65NYLKB000060             ","AUTOMIGS                                                                                            ","650000","N/A                                                                                                                                                                                                     ","2000051820"
"5000045262","FTC","100 ","2000051820","A","AVL","28-Dec-2021 12:00:00 AM","MSONIGA     ","CRONQUILLO  ","DEALER ACCT
SPECIAL FLEXI RATE, OPTION 3
SI/DI 5%
RF 7%
W/ ADDT'L 10%  ON APPRAISED VALUE APV. BY THE CHIEF APPRAISER
REQS. ADDTL. 10% TO THE APPROVER TO HAVE THE LOANABLE AMT OF 624K
APV TO PEN DUE TO CORRECTION OF UNIT DESCRIPTION                  ","03-Jan-2022 12:00:00 AM","03-Jan-2022 12:00:00 AM","X00002539620 ","0","2350    ","MIC","0","0","18","4       ","","19.788","","","53","","","","19.788","19.788","19.788","19.788","19.788","19.788","19.788","0","0","0","0","0","0","2","BUS         ","","FIN         ","","03-Jan-2022 12:00:00 AM","28-Dec-2021 12:00:00 AM","13:37:58","09:04:45","13:40:18","APV TO PEN DUE TO CORRECTION OF COLLA DESCRIPTION
PV/UNAVAILED ACCT - JANUARY 2021
VALUED CLIENT OF ORIX METRO WITH NO DELAYED IN PAYMENT
WITHIN EMA/ELA
GOOD FINANCIAL RATIOS
NBE ON CHECKING ACCTS WITH LOW7 ADB
BUSINESS IS 11YRS                          ","","","","N","","","","","","","","28.864","SFR            ","","N/A                                                                                                                                                                                                     ","0","","","0","","","","1         ","","","29-Dec-2021 12:00:00 AM","10:59:35  ","","","22.6","2000051820","FTC","PAEL65NYLKB000060             ","2020","4N14UAA5971                   ","PAEL65NYLKB000060             ","0              ","","1815533893     ","0","0","0","0","","","","","IAC7267 ","0101-00000789232              ","MIT001  ","WHITE                    ","N/A     ","0       ","","N/A                                     ","N/A                                     ","N/A                                     ","N/A     ","N/A     ","N","VIRGIE OLIVEROS NAPAMO                                      ","DSL       ","MNL       ","HAS NO LTO APPREHENSION / HAS NO LTO ALARM / LAST 02/05/2020 VERIFY VIA  LTO 2600                                                                                                                                                                                                                                                                                                                               ","1","2000051820","FTC","PAEL65NYLKB000060             ","V","MITSUBISHI  L300 C/C 2.2D M   ","715000","715000","29-Dec-2021 12:00:00 AM","572000","0","X00002539653 ","","","","COM","28-Dec-2021 12:00:00 AM","16:18:41    ","29-Dec-2021 12:00:00 AM","15:10:59    ","N/A                                                                                                                                                                                                     ","MITSUBISHI L300 C/C 2.2D M FB BODY                                                                                                                                                                      ","WITH APV 10% INC. FROM CHIEF APPRAISER                                                                                                                                                                  ","PAEL65NYLKB000060             ","5000045262","2000051820","28-Dec-2021 12:00:00 AM","16:23:44","CAGUILAR            ","1612","PAEL65NYLKB000060             ","BOLCORS                                                                                             ","680000","N/A                                                                                                                                                                                                     ","2000051820"
"5000045262","FTC","100 ","2000051820","A","AVL","28-Dec-2021 12:00:00 AM","MSONIGA     ","CRONQUILLO  ","DEALER ACCT
SPECIAL FLEXI RATE, OPTION 3
SI/DI 5%
RF 7%
W/ ADDT'L 10%  ON APPRAISED VALUE APV. BY THE CHIEF APPRAISER
REQS. ADDTL. 10% TO THE APPROVER TO HAVE THE LOANABLE AMT OF 624K
APV TO PEN DUE TO CORRECTION OF UNIT DESCRIPTION                  ","03-Jan-2022 12:00:00 AM","03-Jan-2022 12:00:00 AM","X00002539620 ","0","2350    ","MIC","0","0","18","4       ","","19.788","","","53","","","","19.788","19.788","19.788","19.788","19.788","19.788","19.788","0","0","0","0","0","0","2","BUS         ","","FIN         ","","03-Jan-2022 12:00:00 AM","28-Dec-2021 12:00:00 AM","13:37:58","09:04:45","13:40:18","APV TO PEN DUE TO CORRECTION OF COLLA DESCRIPTION
PV/UNAVAILED ACCT - JANUARY 2021
VALUED CLIENT OF ORIX METRO WITH NO DELAYED IN PAYMENT
WITHIN EMA/ELA
GOOD FINANCIAL RATIOS
NBE ON CHECKING ACCTS WITH LOW7 ADB
BUSINESS IS 11YRS                          ","","","","N","","","","","","","","28.864","SFR            ","","N/A                                                                                                                                                                                                     ","0","","","0","","","","1         ","","","29-Dec-2021 12:00:00 AM","10:59:35  ","","","22.6","2000051820","FTC","PAEL65NYLKB000060             ","2020","4N14UAA5971                   ","PAEL65NYLKB000060             ","0              ","","1815533893     ","0","0","0","0","","","","","IAC7267 ","0101-00000789232              ","MIT001  ","WHITE                    ","N/A     ","0       ","","N/A                                     ","N/A                                     ","N/A                                     ","N/A     ","N/A     ","N","VIRGIE OLIVEROS NAPAMO                                      ","DSL       ","MNL       ","HAS NO LTO APPREHENSION / HAS NO LTO ALARM / LAST 02/05/2020 VERIFY VIA  LTO 2600                                                                                                                                                                                                                                                                                                                               ","1","2000051820","FTC","PAEL65NYLKB000060             ","V","MITSUBISHI  L300 C/C 2.2D M   ","715000","715000","29-Dec-2021 12:00:00 AM","572000","0","X00002539653 ","","","","COM","28-Dec-2021 12:00:00 AM","16:18:41    ","29-Dec-2021 12:00:00 AM","15:10:59    ","N/A                                                                                                                                                                                                     ","MITSUBISHI L300 C/C 2.2D M FB BODY                                                                                                                                                                      ","WITH APV 10% INC. FROM CHIEF APPRAISER                                                                                                                                                                  ","PAEL65NYLKB000060             ","5000045262","2000051820","28-Dec-2021 12:00:00 AM","16:23:44","CAGUILAR            ","1613","PAEL65NYLKB000060             ","KIMKERR                                                                                             ","650000","N/A                                                                                                                                                                                                     ","2000051820"
"5000045262","FTC","100 ","2000051820","A","AVL","28-Dec-2021 12:00:00 AM","MSONIGA     ","CRONQUILLO  ","DEALER ACCT
SPECIAL FLEXI RATE, OPTION 3
SI/DI 5%
RF 7%
W/ ADDT'L 10%  ON APPRAISED VALUE APV. BY THE CHIEF APPRAISER
REQS. ADDTL. 10% TO THE APPROVER TO HAVE THE LOANABLE AMT OF 624K
APV TO PEN DUE TO CORRECTION OF UNIT DESCRIPTION                  ","03-Jan-2022 12:00:00 AM","03-Jan-2022 12:00:00 AM","X00002539620 ","0","2350    ","MIC","0","0","18","4       ","","19.788","","","53","","","","19.788","19.788","19.788","19.788","19.788","19.788","19.788","0","0","0","0","0","0","2","BUS         ","","FIN         ","","03-Jan-2022 12:00:00 AM","28-Dec-2021 12:00:00 AM","13:37:58","09:04:45","13:40:18","APV TO PEN DUE TO CORRECTION OF COLLA DESCRIPTION
PV/UNAVAILED ACCT - JANUARY 2021
VALUED CLIENT OF ORIX METRO WITH NO DELAYED IN PAYMENT
WITHIN EMA/ELA
GOOD FINANCIAL RATIOS
NBE ON CHECKING ACCTS WITH LOW7 ADB
BUSINESS IS 11YRS                          ","","","","N","","","","","","","","28.864","SFR            ","","N/A                                                                                                                                                                                                     ","0","","","0","","","","1         ","","","29-Dec-2021 12:00:00 AM","10:59:35  ","","","22.6","2000051820","FTC","PAEL65NYLKB000060             ","2020","4N14UAA5971                   ","PAEL65NYLKB000060             ","0              ","","1815533893     ","0","0","0","0","","","","","IAC7267 ","0101-00000789232              ","MIT001  ","WHITE                    ","N/A     ","0       ","","N/A                                     ","N/A                                     ","N/A                                     ","N/A     ","N/A     ","N","VIRGIE OLIVEROS NAPAMO                                      ","DSL       ","MNL       ","HAS NO LTO APPREHENSION / HAS NO LTO ALARM / LAST 02/05/2020 VERIFY VIA  LTO 2600                                                                                                                                                                                                                                                                                                                               ","1","2000051820","FTC","PAEL65NYLKB000060             ","V","MITSUBISHI  L300 C/C 2.2D M   ","715000","715000","29-Dec-2021 12:00:00 AM","572000","0","X00002539653 ","","","","COM","28-Dec-2021 12:00:00 AM","16:18:41    ","29-Dec-2021 12:00:00 AM","15:10:59    ","N/A                                                                                                                                                                                                     ","MITSUBISHI L300 C/C 2.2D M FB BODY                                                                                                                                                                      ","WITH APV 10% INC. FROM CHIEF APPRAISER                                                                                                                                                                  ","PAEL65NYLKB000060             ","5000045262","2000051820","28-Dec-2021 12:00:00 AM","16:23:44","CAGUILAR            ","1610","PAEL65NYLKB000060             ","BRANDNEW DEPRECIATION VALUE                                                                         ","578880","N/A                                                                                                                                                                                                     ","2000051820"
